value,index,id,disease
https://rarediseases.org/rare-diseases/hyperferritinemia-cataract-syndrome/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hyperferritinemia cataract-syndrome
https://rarediseases.org/rare-diseases/hyperhidrosis-primary/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hyperhidrosis primary
https://rarediseases.org/rare-diseases/hyperlipoproteinemia-type-iii/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hyperlipoproteinemia type-iii
https://rarediseases.org/rare-diseases/hyperostosis-frontalis-interna/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hyperostosis frontalis-interna
https://rarediseases.org/rare-diseases/hyperprolinemia-type-i/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hyperprolinemia type-i
https://rarediseases.org/rare-diseases/hyperprolinemia-type-ii/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hyperprolinemia type-ii
https://rarediseases.org/rare-diseases/hypochondroplasia/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypochondroplasia
https://rarediseases.org/rare-diseases/hypohidrotic-ectodermal-dysplasia/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypohidrotic ectodermal-dysplasia
https://rarediseases.org/rare-diseases/hypokalemia/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypokalemia
https://rarediseases.org/rare-diseases/hypomelanosis-of-ito/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypomelanosis of-ito
https://rarediseases.org/rare-diseases/hypoparathyroidism/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypoparathyroidism
https://rarediseases.org/rare-diseases/hypophosphatasia/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypophosphatasia
https://rarediseases.org/rare-diseases/hypoplastic-left-heart-syndrome/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypoplastic left-heart-syndrome
https://rarediseases.org/rare-diseases/hypothalamic-hamartoma/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypothalamic hamartoma
https://rarediseases.org/rare-diseases/hypothalamic-obesity-acquired/,https://rarediseases.org/?s=H&post_type=rare-diseases,H,hypothalamic obesity-acquired
https://rarediseases.org/rare-diseases/i-cell-disease/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,i cell-disease
https://rarediseases.org/rare-diseases/ichthyosis/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,ichthyosis
https://rarediseases.org/rare-diseases/ichthyosis-hystrix-curth-macklin-type/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,ichthyosis hystrix-curth-macklin-type
https://rarediseases.org/rare-diseases/ichthyosis-vulgaris/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,ichthyosis vulgaris
https://rarediseases.org/rare-diseases/ichthyosis-child-syndrome/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,ichthyosis child-syndrome
https://rarediseases.org/rare-diseases/ichthyosis-netherton-syndrome/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,ichthyosis netherton-syndrome
https://rarediseases.org/rare-diseases/ichthyosis-x-linked/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,ichthyosis x-linked
https://rarediseases.org/rare-diseases/idiopathic-intracranial-hypertension/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,idiopathic intracranial-hypertension
https://rarediseases.org/rare-diseases/panniculitis-idiopathic-nodular/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,panniculitis idiopathic-nodular
https://rarediseases.org/rare-diseases/idiopathic-pulmonary-fibrosis/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,idiopathic pulmonary-fibrosis
https://rarediseases.org/rare-diseases/idiopathic-subglottic-stenosis/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,idiopathic subglottic-stenosis
https://rarediseases.org/rare-diseases/iga-nephropathy/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,iga nephropathy
https://rarediseases.org/rare-diseases/immune-thrombocytopenia/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,immune thrombocytopenia
https://rarediseases.org/rare-diseases/immunotactoid-glomerulopathy/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,immunotactoid glomerulopathy
https://rarediseases.org/rare-diseases/imperforate-anus/,https://rarediseases.org/?s=I&post_type=rare-diseases,I,imperforate anus
